Division,District,Upazila,Market Name,Commodity Name,Year,Retail Unit,Retail Price,Average Price,Whole Sale Unit,Wholesale price,Average Price
Chattagram,Coxsbazar,Coxsbazar Sadar,Cox's Bazar Sadar,Rice-Boro-Hybrid -Fine,2026,Kilogram,80--85,82.5,Quintal,"7,600--8,021.66","7,810.83"
Chattagram,Coxsbazar,Coxsbazar Sadar,Cox's Bazar Sadar,Rice - Boro - Hybrid - Medium,2026,Kilogram,60--70,65,Quintal,"5,621.02--6,600","6,110.51"
Chattagram,Coxsbazar,Coxsbazar Sadar,Cox's Bazar Sadar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,48.54--53.54,51.04,Quintal,"4,349.68--4,668.79","4,509.24"
Chattagram,Coxsbazar,Chakaria,Chakaria Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,76--80.75,78.38,Quintal,"7,130--7,600","7,365"
Chattagram,Coxsbazar,Chakaria,Chakaria Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,64.2--66.5,65.35,Quintal,"5,320--6,180","5,750"
Chattagram,Coxsbazar,Chakaria,Chakaria Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,42.75--45.7,44.23,Quintal,"3,640--3,840","3,740"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Rice - Aman-Fine,2025,Kilogram,75.07--85.36,80.21,Quintal,"7,031.62--8,061.03","7,546.32"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Rice - Aman - Medium,2025,Kilogram,60.24--62.28,61.05,Quintal,"5,597.06--5,872.06","5,734.56"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Rice - Aman - Coarse,2025,Kilogram,48.04--50.04,49.04,Quintal,"4,442.65--4,587.5","4,515.07"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Rice - Aman - Pajam,2025,Kilogram,56.09--60,58.04,Quintal,"5,140.44--5,577.21","5,358.82"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Chinigura Rice,2025,Kilogram,95.46--103.4,99.43,Quintal,"9,045.59--9,840.44","9,443.01"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Kalojira,2025,Kilogram,140.85--145.81,143.33,Quintal,"13,687.5--14,187.5","13,937.50"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Kataribhog,2025,Kilogram,81.6--88.85,85.22,Quintal,"7,721.32--8,394.85","8,058.09"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Ricel-Boro-Mota,2025,Kilogram,49--50,49.5,Quintal,"4,500--4,600","4,550"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Rice-Boro-Medium,2025,Kilogram,68--70,69,Quintal,"6,400--6,600","6,500"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Rice-Boro-Fine,2025,Kilogram,77--90,83.5,Quintal,"7,200--8,500","7,850"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Rice - Boro - Pajam,2025,Kilogram,55--60,57.5,Quintal,"5,000--5,600","5,300"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Rice - Aman-Fine,2026,Kilogram,75.77--89.03,82.4,Quintal,"7,076.71--8,336.99","7,706.85"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Rice - Aman - Medium,2026,Kilogram,54.34--58.01,56.17,Quintal,"4,934.25--5,334.25","5,134.25"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Rice - Aman - Coarse,2026,Kilogram,47.27--49.18,48.22,Quintal,"4,189.73--4,403.42","4,296.58"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Rice - Aman - Pajam,2026,Kilogram,53.67--57.64,55.65,Quintal,"4,867.12--5,297.26","5,082.19"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Rice - Boro - Pajam,2026,Kilogram,53.67--57.64,55.65,Quintal,"4,867.12--5,297.26","5,082.19"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Ricel-Boro-Mota,2026,Kilogram,48.34--50,49.17,Quintal,"4,300.68--4,467.12","4,383.90"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Rice-Boro-Medium,2026,Kilogram,60.69--63.36,62.02,Quintal,"5,602.74--5,869.18","5,735.96"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Rice-Boro-Fine,2026,Kilogram,75.67--89.63,82.65,Quintal,"7,067.12--8,396.58","7,731.85"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Chinigura Rice,2026,Kilogram,96.34--107.23,101.78,Quintal,"9,089.04--10,178.08","9,633.56"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Kalojira,2026,Kilogram,140--145,142.5,Quintal,"13,500--14,000","13,750"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Kataribhog,2026,Kilogram,78.65--90.45,84.55,Quintal,"7,346.58--8,526.71","7,936.64"
Chattagram,Khagrachhari,Matiranga,Matiranga Bazar,Rice - Aman-Fine,2026,Kilogram,75--90,82.5,Quintal,"7,000--8,400","7,700"
Chattagram,Khagrachhari,Matiranga,Matiranga Bazar,Rice - Aman - Medium,2026,Kilogram,53--57,55,Quintal,"4,800--5,200","5,000"
Chattagram,Khagrachhari,Matiranga,Matiranga Bazar,Rice - Aman - Coarse,2026,Kilogram,48--50,49,Quintal,"4,200--4,400","4,300"
Chattagram,Khagrachhari,Matiranga,Matiranga Bazar,Rice - Boro - Pajam,2026,Kilogram,53--57,55,Quintal,"4,800--5,200","5,000"
Chattagram,Khagrachhari,Matiranga,Matiranga Bazar,Chinigura Rice,2026,Kilogram,95--105,100,Quintal,"9,000--10,000","9,500"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Rice - Aman - Medium,2025,Kilogram,62--66,64,Quintal,"5,800--6,000","5,900"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Rice - Aman - Coarse,2025,Kilogram,47--50,48.5,Quintal,"4,500--4,600","4,550"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Rice - Atap,2025,Kilogram,58--64,61,Quintal,"5,400--5,800","5,600"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Ricel-Boro-Mota,2025,Kilogram,49.88--52,50.94,Quintal,"4,500--4,800","4,650"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Rice-Boro-Medium,2025,Kilogram,60.09--65.03,62.56,Quintal,"5,608.82--6,000","5,804.41"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Rice-Boro-Fine,2025,Kilogram,75--79.94,77.47,Quintal,"7,005.88--7,500","7,252.94"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Chinigura Rice,2025,Kilogram,120--140,130,Quintal,"11,000--13,000","12,000"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Rice - Aman - Medium,2026,Kilogram,62.2--66.26,64.23,Quintal,"5,813.25--6,033.11","5,923.18"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Rice - Aman - Coarse,2026,Kilogram,47.07--50,48.53,Quintal,"4,500--4,600","4,550"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Rice - Atap,2026,Kilogram,58--64,61,Quintal,"5,400--5,800","5,600"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Ricel-Boro-Mota,2026,Kilogram,49.58--51.58,50.58,Quintal,"4,478.81--4,757.62","4,618.21"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Rice-Boro-Medium,2026,Kilogram,60--65,62.5,Quintal,"5,600--6,000","5,800"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Rice-Boro-Fine,2026,Kilogram,75.33--80.33,77.83,Quintal,"7,033.11--7,533.11","7,283.11"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Chinigura Rice,2026,Kilogram,120--150.4,135.2,Quintal,"11,000--14,013.25","12,506.62"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Rice - Aman-Fine,2026,Kilogram,75.48--85,80.24,Quintal,"7,228.57--7,800","7,514.29"
Chattagram,Bandarban,Lama,Lama Bazar,Rice - Aman-Fine,2026,Kilogram,75--80,77.5,Quintal,"7,200--7,300","7,250"
Chattagram,Bandarban,Lama,Lama Bazar,Rice - Aman - Medium,2026,Kilogram,65--68,66.5,Quintal,"5,800--5,900","5,850"
Chattagram,Bandarban,Lama,Lama Bazar,Rice - Aman - Coarse,2026,Kilogram,41.66--43.28,42.47,Quintal,"3,767.21--3,926.23","3,846.72"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Rice-Boro-Hybrid -Fine,2025,Kilogram,68--71.89,69.94,Quintal,"6,444.44--6,822.22","6,633.33"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Rice - Boro - Hybrid - Medium,2025,Kilogram,56.67--60.22,58.44,Quintal,"5,311.11--5,666.67","5,488.89"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Rice - Amon - Hybrid - Narrow,2025,Kilogram,72.78--77.33,75.06,Quintal,"6,822.22--7,277.78","7,050"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Rice - Amon - Hybrid - Medium,2025,Kilogram,57.11--63.33,60.22,Quintal,"5,311.11--5,933.33","5,622.22"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Ricel-Boro-Mota,2025,Kilogram,52.67--54.67,53.67,Quintal,"4,911.11--5,111.11","5,011.11"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,72--76,74,Quintal,"6,866.67--7,183.33","7,025"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,55.67--60,57.83,Quintal,"5,200--5,533.33","5,366.67"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Rice - Amon - Hybrid - Narrow,2026,Kilogram,74--76,75,Quintal,"7,200--7,300","7,250"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Rice - Amon - Hybrid - Medium,2026,Kilogram,55--60,57.5,Quintal,"5,200--5,400","5,300"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Ricel-Boro-Mota,2026,Kilogram,47.67--49.67,48.67,Quintal,"4,533.33--4,733.33","4,633.33"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Rice-Boro-Hybrid -Fine,2025,Kilogram,72.49--93.15,82.82,Quintal,"6,916.3--8,908.33","7,912.32"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Rice - Boro - Hybrid - Medium,2025,Kilogram,60.12--70.62,65.37,Quintal,"5,620.29--6,806.16","6,213.22"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Ricel-Boro-Mota,2025,Kilogram,49.67--51.43,50.55,Quintal,"4,675.36--4,856.52","4,765.94"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Rice-Boro-Hybrid -Fine,2026,Kilogram,70--95,82.5,Quintal,"6,600--9,033.12","7,816.56"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Rice - Boro - Hybrid - Medium,2026,Kilogram,60--70,65,Quintal,"5,600--6,650","6,125"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Ricel-Boro-Mota,2026,Kilogram,48--50,49,Quintal,"4,400--4,600","4,500"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Chinigura Rice,2026,Kilogram,135.37--157.59,146.48,Quintal,0--0,0
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Rice - Aman-Fine,2025,Kilogram,75.76--78.91,77.34,Quintal,"7,176.47--7,376.47","7,276.47"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Rice - Aman - Medium,2025,Kilogram,63.62--65.94,64.78,Quintal,"5,600--6,200","5,900"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Rice - Aman - Coarse,2025,Kilogram,50--52,51,Quintal,"4,700--4,800","4,750"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Rice-Boro-Hybrid -Fine,2025,Kilogram,75.26--78.94,77.1,Quintal,"7,147.06--7,355.88","7,251.47"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Ricel-Boro-Mota,2025,Kilogram,50--52,51,Quintal,"4,700--4,800","4,750"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Rice-Boro-Medium,2025,Kilogram,60--65,62.5,Quintal,"5,600--6,000","5,800"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Rice - Aman-Fine,2026,Kilogram,72.72--76.36,74.54,Quintal,"7,035.85--7,235.85","7,135.85"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Rice - Aman - Medium,2026,Kilogram,57.92--62.55,60.24,Quintal,"5,392.45--5,888.68","5,640.57"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Rice - Aman - Coarse,2026,Kilogram,50--52,51,Quintal,"4,700--4,800","4,750"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,75.41--78.82,77.12,Quintal,"7,200--7,400","7,300"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Ricel-Boro-Mota,2026,Kilogram,50--52,51,Quintal,"4,700--4,800","4,750"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Rice-Boro-Medium,2026,Kilogram,60--65.66,62.83,Quintal,"5,600--6,000","5,800"
Rajshahi,Bogura,Sherpur,Sherpur Sadar Bazar (Baroduari Bazar),Rice - Aman-Fine,2026,Kilogram,76--78,77,Quintal,"7,200--7,400","7,300"
Rajshahi,Bogura,Sherpur,Sherpur Sadar Bazar (Baroduari Bazar),Rice - Aman - Medium,2026,Kilogram,62--64.56,63.28,Quintal,"5,656.25--6,256.25","5,956.25"
Rajshahi,Bogura,Sherpur,Sherpur Sadar Bazar (Baroduari Bazar),Rice - Aman - Coarse,2026,Kilogram,51.13--53.13,52.13,Quintal,"4,756.25--4,912.5","4,834.38"
Rajshahi,Rajshahi,Puthia,Baneshor Bazar,Rice - Aman - Coarse,2025,Kilogram,48--50,49,Quintal,"4,600--4,700","4,650"
Rajshahi,Rajshahi,Puthia,Baneshor Bazar,Rice - Boro - Hybrid - Medium,2025,Kilogram,60--65,62.5,Quintal,"5,800--6,200","6,000"
Rajshahi,Rajshahi,Puthia,Baneshor Bazar,Rice-Boro-Fine,2025,Kilogram,75--82,78.5,Quintal,"7,000--8,000","7,500"
Rajshahi,Rajshahi,Puthia,Baneshor Bazar,Rice - Aman - Coarse,2026,Kilogram,49.27--53.17,51.22,Quintal,"4,600--4,890.24","4,745.12"
Rajshahi,Rajshahi,Puthia,Baneshor Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,57.46--65,61.23,Quintal,"5,546.34--6,200","5,873.17"
Rajshahi,Rajshahi,Puthia,Baneshor Bazar,Rice-Boro-Fine,2026,Kilogram,74.27--79.02,76.65,Quintal,"7,126.83--7,551.22","7,339.02"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Rice - Aush - Coarse,2026,Kilogram,0--0,0,Quintal,0--0,0
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Rice - Aman-Fine,2026,Kilogram,78.19--83.15,80.67,Quintal,"7,595.56--7,992.59","7,794.07"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Rice - Aman - Medium,2026,Kilogram,62.32--68.87,65.6,Quintal,"5,958.52--6,657.04","6,307.78"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Rice - Aman - Coarse,2026,Kilogram,50.62--56.08,53.35,Quintal,"4,615.56--5,211.11","4,913.33"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Ricel-Boro-Mota,2026,Kilogram,0--0,0,Quintal,0--0,0
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Rice-Boro-Medium,2026,Kilogram,0--0,0,Quintal,0--0,0
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Rice-Boro-Fine,2026,Kilogram,0--0,0,Quintal,0--0,0
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Rice - Aman - Medium,2025,Kilogram,65--70.53,67.77,Quintal,"6,200--6,849.62","6,524.81"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Rice - Amon - Hybrid - Coarse,2025,Kilogram,52--60,56,Quintal,"5,000--5,700","5,350"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Rice - Amon - Hybrid - Narrow,2025,Kilogram,79.16--83.95,81.55,Quintal,"7,715.79--8,115.79","7,915.79"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Rice - Aman - Medium,2026,Kilogram,62.58--69.53,66.06,Quintal,"5,980.52--6,715.58","6,348.05"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Rice - Amon - Hybrid - Coarse,2026,Kilogram,50.91--57.27,54.09,Quintal,"4,727.27--5,318.18","5,022.73"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Rice - Amon - Hybrid - Narrow,2026,Kilogram,78.93--83.93,81.43,Quintal,"7,671.43--8,071.43","7,871.43"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Rice-Boro-Hybrid -Fine,2025,Kilogram,66.2--69.61,67.91,Quintal,"6,420.29--6,760.87","6,590.58"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Rice - Amon - Hybrid - Narrow,2025,Kilogram,74--75,74.5,Quintal,"7,200--7,300","7,250"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Rice - Boro - Hybrid - Coarse,2025,Kilogram,45.46--47.21,46.33,Quintal,"4,345.74--4,520.93","4,433.33"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Rice-Boro-Medium,2025,Kilogram,57.49--60.83,59.16,Quintal,"5,549.28--5,883.33","5,716.30"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Chinigura Rice,2025,Kilogram,118--120,119,Quintal,"11,200--11,400","11,300"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Kalojira,2025,Kilogram,100--105,102.5,Quintal,"9,500--10,000","9,750"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Rice - Aman - Medium,2025,Kilogram,56--58,57,Quintal,"5,400--5,600","5,500"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Rice - Aman - Coarse,2025,Kilogram,52--54,53,Quintal,"5,000--5,200","5,100"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Rice - Aman - Medium,2026,Kilogram,56--58,57,Quintal,"5,400--5,600","5,500"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Rice - Aman - Coarse,2026,Kilogram,52--54,53,Quintal,"5,000--5,200","5,100"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,66--70,68,Quintal,"6,400--6,800","6,600"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Rice-Boro-Medium,2026,Kilogram,56--60,58,Quintal,"5,400--5,800","5,600"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Chinigura Rice,2026,Kilogram,131.87--137.01,134.44,Quintal,"12,637.11--13,151.57","12,894.34"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Kalojira,2026,Kilogram,115.17--120.17,117.67,Quintal,"11,017.12--11,517.12","11,267.12"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,48--50,49,Quintal,"4,600--4,800","4,700"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Rice - Aman - Medium,2025,Kilogram,63.17--64.64,63.91,Quintal,"6,068.89--6,182.96","6,125.93"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Rice - Aman - Coarse,2025,Kilogram,55.46--56.84,56.15,Quintal,"5,313.33--5,448.15","5,380.74"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Rice-Boro-Hybrid -Fine,2025,Kilogram,70.56--72.59,71.58,Quintal,"6,788.89--6,931.85","6,860.37"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Rice - Boro - Hybrid - Medium,2025,Kilogram,61.21--63.07,62.14,Quintal,"5,899.26--6,046.67","5,972.96"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Rice - Amon - Hybrid - Narrow,2025,Kilogram,74.21--76.18,75.19,Quintal,"7,206.67--7,314.07","7,260.37"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Rice - Boro - Hybrid - Coarse,2025,Kilogram,53.67--54.94,54.3,Quintal,"5,147.83--5,255.07","5,201.45"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Rice - Aman - Medium,2026,Kilogram,57.33--59.11,58.22,Quintal,"5,541.46--5,709.76","5,625.61"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Rice - Aman - Coarse,2026,Kilogram,49.77--51.67,50.72,Quintal,"4,800.81--4,962.6","4,881.71"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,66.55--70.59,68.57,Quintal,"6,452.85--6,836.59","6,644.72"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,57.63--59.12,58.38,Quintal,"5,585.37--5,734.15","5,659.76"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Rice - Amon - Hybrid - Narrow,2026,Kilogram,67.24--71.36,69.3,Quintal,"6,532.52--6,920.33","6,726.42"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,49.71--51.41,50.56,Quintal,"4,794.31--4,955.28","4,874.80"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Rice - Aman - Coarse,2025,Kilogram,54.99--56.68,55.84,Quintal,"5,178.95--5,271.35","5,225.15"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Rice-Boro-Hybrid -Fine,2025,Kilogram,75.62--78.7,77.16,Quintal,"7,132.33--7,583.46","7,357.89"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Rice - Boro - Hybrid - Medium,2025,Kilogram,66.74--71.22,68.98,Quintal,"6,299.58--6,694.74","6,497.16"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Rice - Boro - Hybrid - Coarse,2025,Kilogram,55.95--57.53,56.74,Quintal,"5,281.2--5,410.6","5,345.90"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Rice-Boro-Medium,2025,Kilogram,64--65,64.5,Quintal,"6,000--6,200","6,100"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Rice - Aman - Coarse,2026,Kilogram,46.45--47.86,47.16,Quintal,"4,292.41--4,470.63","4,381.52"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,70.27--75.75,73.01,Quintal,"6,636.71--7,269.62","6,953.16"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,50.11--51.94,51.03,Quintal,"4,657.59--4,539.24","4,598.42"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Rice-Boro-Medium,2026,Kilogram,59.73--64.82,62.27,Quintal,"5,494.94--6,189.87","5,842.41"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Rice - Aman - Coarse,2025,Kilogram,48--49,48.5,Quintal,"4,400--4,600","4,500"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Rice-Boro-Hybrid -Fine,2025,Kilogram,75--77,76,Quintal,"7,200--7,400","7,300"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Rice - Boro - Hybrid - Coarse,2025,Kilogram,56--58,57,Quintal,"5,400--5,600","5,500"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Rice-Boro-Medium,2025,Kilogram,64--65,64.5,Quintal,"6,000--6,200","6,100"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Rice - Aman - Coarse,2026,Kilogram,48.48--49.48,48.98,Quintal,"4,382.61--4,582.61","4,482.61"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,70.74--75.73,73.24,Quintal,"6,697.84--7,287.77","6,992.81"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,50.42--52.13,51.28,Quintal,"4,726.62--4,865.83","4,796.22"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Rice-Boro-Medium,2026,Kilogram,64.59--67.97,66.28,Quintal,"6,000--6,200","6,100"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Rice - Boro - Hybrid - Coarse,2025,Kilogram,40--42,41,Quintal,"3,800--4,000","3,900"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Rice-Boro-Medium,2025,Kilogram,58.87--60.91,59.89,Quintal,"5,686.86--5,890.51","5,788.69"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Rice-Boro-Fine,2025,Kilogram,70.85--76.46,73.66,Quintal,"6,885.4--7,445.99","7,165.69"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Rice-Boro-Medium,2026,Kilogram,60--62,61,Quintal,"5,800--6,000","5,900"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Rice-Boro-Fine,2026,Kilogram,72.63--76.63,74.63,Quintal,"7,063.29--7,463.29","7,263.29"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Ricel-Boro-Mota,2026,Kilogram,50--52,51,Quintal,"4,800--5,000","4,900"
