Division,District,Upazila,Market Name,Commodity Name,Year,Retail Unit,Retail Price,Average Price,Whole Sale Unit,Wholesale price,Average Price
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Local Hen - Medium (700-850 gm),2026,Kilogram,516.08--527.7,521.89,Quintal,"48,206.47--769,726.62","768,484.53"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Broiler chicken,2026,Kilogram,170.54--176.08,173.31,Quintal,"15,897.29--16,583.45","16,240.37"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Sonali Chicken,2026,Kilogram,267.41--274.17,270.79,Quintal,"25,646.04--26,240.29","25,943.17"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Local Hen - Medium (700-850 gm),2025,Kilogram,472.12--491.82,481.97,Quintal,"45,138.69--47,109.49","46,124.09"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Farm-raised Hen,2025,Kilogram,149.77--160.62,155.2,Quintal,"14,164.23--14,970.8","14,567.52"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Local Hen - Medium (700-850 gm),2026,Kilogram,531.27--565.89,548.58,Quintal,"51,126.58--54,588.61","52,857.59"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Farm-raised Hen,2026,Kilogram,162.18--172.09,167.14,Quintal,"14,857.59--15,848.1","15,352.85"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Broiler chicken,2025,Kilogram,145--150,147.5,Quintal,"13,960--14,160","14,060"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Broiler chicken,2026,Kilogram,166.06--173.64,169.85,Quintal,"15,582.78--15,935.1","15,758.94"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Sonali Chicken,2026,Kilogram,296.42--306.46,301.44,Quintal,"27,680.77--28,638.46","28,159.62"
Khulna,Jashore,Manirampur,"Manirampur Bazar, Jessore",Local Hen - Medium (700-850 gm),2026,Kilogram,575--595.83,585.42,Quintal,"51,666.67--53,666.67","52,666.67"
Khulna,Jashore,Manirampur,"Manirampur Bazar, Jessore",Broiler chicken,2026,Kilogram,170--180,175,Quintal,"14,000--14,500","14,250"
Khulna,Jashore,Manirampur,"Manirampur Bazar, Jessore",Sonali Chicken,2026,Kilogram,310--320,315,Quintal,"27,000--29,000","28,000"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Local Hen - Medium (700-850 gm),2025,Kilogram,472.09--518.81,495.45,Quintal,"43,492.54--45,664.18","44,578.36"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Broiler chicken,2025,Kilogram,153.4--163.17,158.28,Quintal,"13,375.37--14,205.97","13,790.67"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Sonali Chicken,2025,Kilogram,269.7--282.09,275.9,Quintal,"24,537.31--25,421.64","24,979.48"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Local Hen - Medium (700-850 gm),2026,Kilogram,469.16--519.48,494.32,Quintal,"43,370.13--45,961.04","44,665.58"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Broiler chicken,2026,Kilogram,168.51--179.45,173.98,Quintal,"14,787.01--15,383.77","15,085.39"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Sonali Chicken,2026,Kilogram,302.11--318.64,310.37,Quintal,"27,811.69--29,003.25","28,407.47"
Khulna,Jashore,Sharsha,Sharsha Bazar,Broiler chicken,2026,Kilogram,170--175,172.5,Quintal,"14,500--15,000","14,750"
Khulna,Jashore,Sharsha,Navaron Bazar,Broiler chicken,2026,Kilogram,174.47--183.95,179.21,Quintal,"14,868.42--15,868.42","15,368.42"
Khulna,Jashore,Sharsha,Navaron Bazar,Sonali Chicken,2026,Kilogram,308.42--329.47,318.95,Quintal,"27,552.63--28,710.53","28,131.58"
Khulna,Satkhira,Kalaroa,Kalaroa Bazar,Farm-raised Hen,2026,Kilogram,188.33--193.89,191.11,Quintal,"17,888.89--18,388.89","18,138.89"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Farm-raised Hen,2025,Kilogram,165.95--170.95,168.45,Quintal,"15,594.89--16,094.89","15,844.89"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Farm-raised Hen,2026,Kilogram,185.92--191.61,188.77,Quintal,"17,591.77--18,161.39","17,876.58"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar Bazar,Local Hen - Big (above 900 gm),2025,Kilogram,539.32--657.43,598.38,Quintal,"51,817.86--53,328.57","52,573.21"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar Bazar,Farm-raised Hen,2025,Kilogram,165.11--171.07,168.09,Quintal,"14,932.14--15,397.86","15,165"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar Bazar,Sonali Chicken,2025,Kilogram,264.21--272.93,268.57,Quintal,"48,925--25,546.43","37,235.71"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar Bazar,Local Hen - Big (above 900 gm),2026,Kilogram,"1,005.91--1,105.7","1,055.81",Quintal,"8,919.46--9,456.38","48,812.08"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar Bazar,Farm-raised Hen,2026,Kilogram,180.7--198.79,189.74,Quintal,"65,711.41--16,859.06","41,285.23"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar Bazar,Sonali Chicken,2026,Kilogram,288.56--297.68,293.12,Quintal,"26,795.3--27,741.61","27,268.46"
Khulna,Meherpur,Gangni,Gangni Bazar,Broiler chicken,2026,Kilogram,186.46--195.63,191.04,Quintal,"16,629.17--17,583.33","17,106.25"
Khulna,Meherpur,Gangni,Gangni Bazar,Sonali Chicken,2026,Kilogram,281.67--296.67,289.17,Quintal,"26,583.33--27,604.17","27,093.75"
Khulna,Meherpur,Gangni,Gangni Bazar,Local Hen - Big (above 900 gm),2026,Kilogram,594.35--619.57,606.96,Quintal,0--0,0
Khulna,Narail,Narail Sadar,Rupganj Bazar,Farm-raised Hen,2025,Kilogram,151.07--158.35,154.71,Quintal,"13,772.06--14,514.71","14,143.38"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Sonali Chicken,2025,Kilogram,241.49--252.1,246.79,Quintal,"22,802.42--23,677.42","23,239.92"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Farm-raised Hen,2026,Kilogram,175.51--184.18,179.84,Quintal,"16,338.61--17,120.25","16,729.43"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Sonali Chicken,2026,Kilogram,293.83--306.27,300.05,Quintal,"27,379.75--28,522.15","27,950.95"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Local,2025,Kilogram,538.89--559.19,549.04,Quintal,"51,355.56--52,592.59","51,974.07"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Broiler Farm,2025,Kilogram,172.81--184.74,178.78,Quintal,"15,255.56--16,042.22","15,648.89"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Local,2026,Kilogram,567.5--583.33,575.42,Quintal,"53,923.08--55,532.05","54,727.56"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Broiler Farm,2026,Kilogram,182.56--197.69,190.13,Quintal,"16,388.46--17,169.23","16,778.85"
Khulna,Chuadanga,Damurhuda,Damurhuda Bazar,Broiler chicken,2026,Kilogram,188.53--203.24,195.88,Quintal,"16,491.18--17,402.94","16,947.06"
Khulna,Chuadanga,Damurhuda,Damurhuda Bazar,Farm-raised Hen,2026,Kilogram,190--210,200,Quintal,"17,000--18,000","17,500"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Local Hen - Medium (700-850 gm),2025,Kilogram,584.71--605.74,595.22,Quintal,"56,470.59--58,573.53","57,522.06"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Farm-raised Hen,2025,Kilogram,161.84--167.83,164.83,Quintal,"15,183.82--15,783.09","15,483.46"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Sonali Chicken,2025,Kilogram,273.53--282.87,278.2,Quintal,"26,198.53--27,080.88","26,639.71"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Local Hen - Medium (700-850 gm),2026,Kilogram,622.36--655.73,639.04,Quintal,"60,235.67--63,471.34","61,853.50"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Farm-raised Hen,2026,Kilogram,184.83--285.99,235.41,Quintal,"16,866.24--17,398.09","17,132.17"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Sonali Chicken,2026,Kilogram,297.26--308.25,302.75,Quintal,"27,856.69--28,939.49","28,398.09"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Local Hen - Big (above 900 gm),2025,Kilogram,523.46--553.46,538.46,Quintal,"47,942.31--51,769.23","49,855.77"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Broiler chicken,2025,Kilogram,157.81--163.18,160.49,Quintal,"13,470.07--14,064.23","13,767.15"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Sonali Chicken,2025,Kilogram,265.91--277.01,271.46,Quintal,"23,729.93--24,781.02","24,255.47"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Broiler chicken,2026,Kilogram,172.5--180.58,176.54,Quintal,"14,928.85--15,700.64","15,314.74"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Sonali Chicken,2026,Kilogram,289.36--301.25,295.3,Quintal,"25,878.21--27,051.28","26,464.74"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Local Hen - Big (above 900 gm),2025,Kilogram,519.17--536.85,528.01,Quintal,"49,967.59--51,694.44","50,831.02"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Local Hen - Small (500-650 gm),2025,Kilogram,519.17--536.85,528.01,Quintal,"49,559.26--51,666.67","50,612.96"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Farm-raised Hen,2025,Kilogram,174.49--169.07,171.78,Quintal,"15,242.59--15,950.93","15,596.76"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Sonali Chicken,2025,Kilogram,250.93--268.33,259.63,Quintal,"23,885.19--25,189.81","24,537.50"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Local Hen - Big (above 900 gm),2026,Kilogram,541.82--556.1,548.96,Quintal,"52,220.13--53,537.74","52,878.93"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Local Hen - Small (500-650 gm),2026,Kilogram,541.82--556.1,548.96,Quintal,"2,566,632.08--53,525.16","1,624,377.36"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Farm-raised Hen,2026,Kilogram,183.77--193.46,188.62,Quintal,"17,397.48--18,206.29","17,801.89"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Sonali Chicken,2026,Kilogram,285.28--299.03,292.15,Quintal,"26,915.09--28,071.7","27,493.40"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar Bazar,Broiler chicken,2025,Kilogram,165.69--175.69,170.69,Quintal,"14,569.34--15,569.34","15,069.34"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar Bazar,Sonali Chicken,2025,Kilogram,283.94--301.82,292.88,Quintal,"24,788.32--26,437.96","25,613.14"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar Bazar,Broiler chicken,2026,Kilogram,177.88--188.21,183.05,Quintal,"15,413.25--11,787.42","13,600.33"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar Bazar,Sonali Chicken,2026,Kilogram,297.09--311.32,304.21,Quintal,"22,114.44--24,020.79","23,067.62"
Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah Sadar Paura Boro Bazar,Broiler chicken,2025,Kilogram,159.45--164.52,161.99,Quintal,"14,196.32--14,725.74","14,461.03"
Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah Sadar Paura Boro Bazar,Broiler chicken,2026,Kilogram,176.56--185.13,180.84,Quintal,"15,787.01--16,419.25","16,103.13"
Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah Sadar Paura Boro Bazar,Sonali Chicken,2026,Kilogram,282.5--292.5,287.5,Quintal,"26,250--27,250","26,750"
Khulna,Jhenaidah,Kaliganj,"Kaliganj Bazar,",Broiler chicken,2026,Kilogram,190--200,195,Quintal,"17,500--18,000","17,750"
Barisal,Jhalakathi,Jhalakathi Sadar,Jhalakathi Sadar Bazar,Farm-raised Hen,2025,Kilogram,157.26--162.74,160,Quintal,"14,638.69--15,138.69","14,888.69"
Barisal,Jhalakathi,Jhalakathi Sadar,Jhalakathi Sadar Bazar,Sonali Chicken,2025,Kilogram,268.87--274.09,271.48,Quintal,"25,598.54--26,116.79","25,857.66"
Barisal,Jhalakathi,Jhalakathi Sadar,Jhalakathi Sadar Bazar,Farm-raised Hen,2026,Kilogram,173.45--178.45,175.95,Quintal,"15,996.77--16,456.13","16,226.45"
Barisal,Jhalakathi,Jhalakathi Sadar,Jhalakathi Sadar Bazar,Sonali Chicken,2026,Kilogram,300--307.42,303.71,Quintal,"28,290.32--29,041.94","28,666.13"
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar Bazar,Broiler chicken,2025,Kilogram,151.64--161.64,156.64,Quintal,"14,245.9--14,745.9","14,495.90"
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar Bazar,Sonali Chicken,2025,Kilogram,270--280,275,Quintal,"24,000--25,000","24,500"
Barisal,Pirojpur,Pirojpur Sadar,Pirojpur Sadar Bazar,Local Hen - Big (above 900 gm),2025,Kilogram,482.31--501.79,492.05,Quintal,"45,350.75--48,044.78","46,697.76"
Barisal,Pirojpur,Pirojpur Sadar,Pirojpur Sadar Bazar,Broiler chicken,2025,Kilogram,163.28--172.99,168.13,Quintal,"14,574.63--15,574.63","15,074.63"
Barisal,Pirojpur,Pirojpur Sadar,Pirojpur Sadar Bazar,Local Hen - Big (above 900 gm),2026,Kilogram,490--500,495,Quintal,"46,000--47,000","46,500"
Barisal,Pirojpur,Pirojpur Sadar,Pirojpur Sadar Bazar,Broiler chicken,2026,Kilogram,181.83--190.93,186.38,Quintal,"16,210--16,086.67","16,148.33"
Barisal,Pirojpur,Nazirpur,Nazirpur Bazar,Local Hen - Big (above 900 gm),2026,Kilogram,494--517.6,505.8,Quintal,"45,520--47,760","46,640"
Barisal,Pirojpur,Nazirpur,Nazirpur Bazar,Broiler chicken,2026,Kilogram,170--180,175,Quintal,"16,000--17,000","16,500"
Barisal,Barisal,Barisal Sadar,Barisal Sadar Bazar,Farm-raised Hen,2025,Kilogram,151.11--156.11,153.61,Quintal,"14,264.96--14,764.96","14,514.96"
Barisal,Barisal,Barisal Sadar,Barisal Sadar Bazar,Farm-raised Hen,2026,Kilogram,170--178.73,174.36,Quintal,"16,000--16,872.88","16,436.44"
Barisal,Bhola,Bhola Sadar,Bhola Sadar Bazar,Farm-raised Hen,2025,Kilogram,152.54--157.79,155.16,Quintal,"13,707.86--14,169.29","13,938.57"
Barisal,Bhola,Bhola Sadar,Bhola Sadar Bazar,Farm-raised Hen,2026,Kilogram,169.93--174.48,172.2,Quintal,"15,385.53--15,751.97","15,568.75"
Barisal,Barguna,Amtali,Amtali Bazar,Broiler chicken,2026,Kilogram,166.11--174.72,170.42,Quintal,"15,736.11--16,472.22","16,104.17"
Barisal,Barguna,Amtali,Amtali Bazar,Sonali Chicken,2026,Kilogram,282.14--292.14,287.14,Quintal,"27,607.14--28,214.29","27,910.71"
Barisal,Barguna,Barguna Sadar,Barguna Sadar Bazar,Broiler Farm,2025,Kilogram,152.77--160.3,156.53,Quintal,"14,295.52--14,996.27","14,645.90"
Barisal,Barguna,Barguna Sadar,Barguna Sadar Bazar,Sonali Chicken,2025,Kilogram,277.79--287.79,282.79,Quintal,"26,476.74--27,476.74","26,976.74"
Barisal,Barguna,Barguna Sadar,Barguna Sadar Bazar,Sonali Chicken,2026,Kilogram,299.78--309.49,304.64,Quintal,"29,007.3--29,007.3","29,007.30"
Barisal,Barguna,Barguna Sadar,Barguna Sadar Bazar,Broiler Farm,2026,Kilogram,167.77--176.79,172.28,Quintal,"15,908.76--16,697.08","16,302.92"
Sylhet,Sylhet,Beanibazar,Beanibazar Market,Broiler chicken,2026,Kilogram,179.05--189.66,184.35,Quintal,"16,551.72--17,556.9","17,054.31"
Sylhet,Sylhet,Beanibazar,Beanibazar Market,Sonali Chicken,2026,Kilogram,355--373.1,364.05,Quintal,"33,715.52--35,448.28","34,581.90"
Sylhet,Sylhet,Golapganj,Golapganj Bazar,Broiler chicken,2026,Kilogram,174.55--180.63,177.59,Quintal,"15,968.47--16,515.32","16,241.89"
Sylhet,Sylhet,Golapganj,Golapganj Bazar,Sonali Chicken,2026,Kilogram,339.1--820.09,579.59,Quintal,"31,590.09--34,256.76","32,923.42"
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar Bazaar,Farm-raised Hen,2025,Kilogram,153.8--162.04,157.92,Quintal,"14,569.34--15,289.05","14,929.20"
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar Bazaar,Sonali Chicken,2025,Kilogram,302.99--317.59,310.29,Quintal,"28,649.64--30,215.33","29,432.48"
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar Bazaar,Farm-raised Hen,2026,Kilogram,167.06--176.62,171.84,Quintal,"15,705.88--16,661.76","16,183.82"
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar Bazaar,Sonali Chicken,2026,Kilogram,363.58--346.01,354.79,Quintal,"31,401.9--32,996.84","32,199.37"
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar Bazaar,Broiler chicken,2026,Kilogram,171.73--182.26,177,Quintal,"16,161.29--18,661.29","17,411.29"
Sylhet,Moulvibazar,Moulvibazar Sadar,Moulvibazar Sadar Bazar,Farm-raised Hen,2025,Kilogram,150.91--156.28,153.59,Quintal,"13,719.71--14,135.04","13,927.37"
Sylhet,Moulvibazar,Moulvibazar Sadar,Moulvibazar Sadar Bazar,Sonali Chicken,2025,Kilogram,269.89--280.47,275.18,Quintal,"25,175.18--25,901.46","25,538.32"
Sylhet,Moulvibazar,Moulvibazar Sadar,Moulvibazar Sadar Bazar,Farm-raised Hen,2026,Kilogram,168.77--174.12,171.45,Quintal,"15,720.75--16,104.4","15,912.58"
Sylhet,Moulvibazar,Moulvibazar Sadar,Moulvibazar Sadar Bazar,Sonali Chicken,2026,Kilogram,300.72--312.14,306.43,Quintal,"28,044.03--29,132.08","28,588.05"
Sylhet,Moulvibazar,Sreemangal,Srimangal Bazar,Broiler chicken,2026,Kilogram,172.5--180.23,176.36,Quintal,"16,236.36--16,613.64","16,425"
Sylhet,Habiganj,Baniachong,Banyachong Market,Broiler chicken,2026,Kilogram,160.99--169.01,165,Quintal,"14,598.59--15,401.41","15,000"
Sylhet,Habiganj,Habiganj Sadar,Habiganj Sadar Bazar,Local Hen - Big (above 900 gm),2025,Kilogram,573.04--589.56,581.3,Quintal,"54,651.85--56,303.7","55,477.78"
Sylhet,Habiganj,Habiganj Sadar,Habiganj Sadar Bazar,Broiler chicken,2025,Kilogram,149.37--184.96,167.17,Quintal,"13,589.63--14,028.15","13,808.89"
Sylhet,Habiganj,Habiganj Sadar,Habiganj Sadar Bazar,Local Hen - Big (above 900 gm),2026,Kilogram,606.58--638.8,622.69,Quintal,"58,506.33--61,759.49","60,132.91"
Sylhet,Habiganj,Habiganj Sadar,Habiganj Sadar Bazar,Broiler chicken,2026,Kilogram,160.51--167.56,164.03,Quintal,"14,723.42--15,429.75","15,076.58"
Sylhet,Habiganj,Habiganj Sadar,Habiganj Sadar Bazar,Sonali Chicken,2026,Kilogram,322.16--332.99,327.57,Quintal,"30,567.16--31,656.72","31,111.94"
Sylhet,Sunamganj,Sunamganj Sadar,Sunamganj Sadar Bazar,Farm-raised Hen,2025,Kilogram,167.73--175.87,171.8,Quintal,"15,507.58--16,034.09","15,770.83"
Sylhet,Sunamganj,Sunamganj Sadar,Sunamganj Sadar Bazar,Sonali Chicken,2025,Kilogram,292.77--306.17,299.47,Quintal,"27,462.12--28,284.09","27,873.11"
Sylhet,Sunamganj,Sunamganj Sadar,Sunamganj Sadar Bazar,Farm-raised Hen,2026,Kilogram,172.78--182.91,177.84,Quintal,"15,199.35--15,820.26","15,509.80"
Sylhet,Sunamganj,Sunamganj Sadar,Sunamganj Sadar Bazar,Sonali Chicken,2026,Kilogram,325.69--340.65,333.17,Quintal,"30,083.01--31,064.71","30,573.86"
Dhaka,Narsingdi,Narsingdi Sadar,Narsingdi Sadar Bazar,Broiler chicken,2025,Kilogram,149.01--155.01,152.01,Quintal,"13,416.18--13,872.94","13,644.56"
Dhaka,Narsingdi,Narsingdi Sadar,Narsingdi Sadar Bazar,Sonali Chicken,2025,Kilogram,269.67--279.96,274.82,Quintal,"24,897.06--25,587.5","25,242.28"
Dhaka,Narsingdi,Narsingdi Sadar,Narsingdi Sadar Bazar,Broiler chicken,2026,Kilogram,164.21--169.18,166.69,Quintal,"15,086.08--15,525.32","15,305.70"
Dhaka,Narsingdi,Narsingdi Sadar,Narsingdi Sadar Bazar,Sonali Chicken,2026,Kilogram,313.39--329.53,321.46,Quintal,"29,452.53--30,858.23","30,155.38"
Dhaka,Narsingdi,Shibpur,Shibpur Bazar,Broiler chicken,2026,Kilogram,175.54--182.16,178.85,Quintal,"16,040.54--16,500","16,270.27"
Dhaka,Narsingdi,Shibpur,Shibpur Bazar,Sonali Chicken,2026,Kilogram,340--351.08,345.54,Quintal,"31,735.14--32,554.05","32,144.59"
Dhaka,Gazipur,Gazipur Sadar,Joydevpur market,Local Hen - Medium (700-850 gm),2025,Kilogram,566.01--577.1,571.56,Quintal,"52,028.99--53,137.68","52,583.33"
Dhaka,Gazipur,Gazipur Sadar,Joydevpur market,Local Hen - Small (500-650 gm),2025,Kilogram,595.58--608.7,602.14,Quintal,"53,536.23--55,000","54,268.12"
Dhaka,Gazipur,Gazipur Sadar,Joydevpur market,Broiler chicken,2025,Kilogram,165.07--170.07,167.57,Quintal,"14,794.2--15,128.99","14,961.59"
Dhaka,Gazipur,Gazipur Sadar,Joydevpur market,Sonali Chicken,2025,Kilogram,286.38--293.77,290.07,Quintal,"25,927.54--26,427.54","26,177.54"
Dhaka,Gazipur,Gazipur Sadar,Joydevpur market,Local Hen - Medium (700-850 gm),2026,Kilogram,625.61--640.19,632.9,Quintal,"57,675.16--59,146.5","58,410.83"
Dhaka,Gazipur,Gazipur Sadar,Joydevpur market,Local Hen - Small (500-650 gm),2026,Kilogram,660.76--674.71,667.74,Quintal,"61,184.71--62,184.71","61,684.71"
Dhaka,Gazipur,Gazipur Sadar,Joydevpur market,Broiler chicken,2026,Kilogram,173.66--178.85,176.26,Quintal,"15,733.12--16,005.1","15,869.11"
Dhaka,Gazipur,Gazipur Sadar,Joydevpur market,Sonali Chicken,2026,Kilogram,317.58--326.56,322.07,Quintal,"28,917.2--29,775.16","29,346.18"
Dhaka,Shariatpur,Shariatpur Sadar,Shariatpur Bazar,Farm-raised Hen,2025,Kilogram,163.6--173.6,168.6,Quintal,"15,360.29--16,360.29","15,860.29"
Dhaka,Shariatpur,Shariatpur Sadar,Shariatpur Bazar,Sonali Chicken,2025,Kilogram,270.59--283.46,277.02,Quintal,"26,058.82--27,345.59","26,702.21"
Dhaka,Shariatpur,Shariatpur Sadar,Shariatpur Bazar,Farm-raised Hen,2026,Kilogram,167.59--177.59,172.59,Quintal,"15,759.49--16,759.49","16,259.49"
Dhaka,Shariatpur,Shariatpur Sadar,Shariatpur Bazar,Sonali Chicken,2026,Kilogram,296.08--314.24,305.16,Quintal,"28,607.59--30,386.08","29,496.84"
Dhaka,Narayanganj,Narayanganj Sadar,Narayanganj Sadar Bazar,Broiler Farm,2025,Kilogram,156.08--166.08,161.08,Quintal,"14,607.84--15,392.16","15,000"
Dhaka,Narayanganj,Narayanganj Sadar,Narayanganj Sadar Bazar,Broiler Farm,2026,Kilogram,171.3--177.04,174.17,Quintal,"15,703.7--142,777.78","79,240.74"
Dhaka,Tangail,Madhupur,Madhupur Bazar,Farm-raised Hen,2026,Kilogram,157.62--165.77,161.69,Quintal,"14,969.35--15,604.84","15,287.10"
Dhaka,Tangail,Tangail Sadar,Tangail Bazar,Farm-raised Hen,2025,Kilogram,162.57--168.09,165.33,Quintal,"15,143.38--15,574.26","15,358.82"
Dhaka,Tangail,Tangail Sadar,Tangail Bazar,Farm-raised Hen,2026,Kilogram,177.18--183.21,180.19,Quintal,"16,421.79--16,791.99","16,606.89"
Dhaka,Tangail,Dhanbari,Dhanbari Bazar,Broiler chicken,2026,Kilogram,165.38--172.88,169.13,Quintal,"15,430--15,866.67","15,648.33"
Dhaka,Kishoreganj,Kishoreganj Sadar,Kishoreganj Bazar,Local Hen - Medium (700-850 gm),2025,Kilogram,500--520,510,Quintal,"45,336.21--50,000","47,668.10"
Dhaka,Kishoreganj,Kishoreganj Sadar,Kishoreganj Bazar,Local Hen - Small (500-650 gm),2025,Kilogram,450--460,455,Quintal,"43,000--44,000","43,500"
Dhaka,Kishoreganj,Kishoreganj Sadar,Kishoreganj Bazar,Farm-raised Hen,2025,Kilogram,154.14--160.47,157.31,Quintal,"14,348.28--14,663.79","14,506.03"
Dhaka,Kishoreganj,Kishoreganj Sadar,Kishoreganj Bazar,Sonali Chicken,2025,Kilogram,274.74--284.74,279.74,Quintal,"26,133.62--27,133.62","26,633.62"
Dhaka,Kishoreganj,Kishoreganj Sadar,Kishoreganj Bazar,Local Hen - Medium (700-850 gm),2026,Kilogram,500--543.33,521.67,Quintal,"45,000--51,555.56","48,277.78"
Dhaka,Kishoreganj,Kishoreganj Sadar,Kishoreganj Bazar,Local Hen - Small (500-650 gm),2026,Kilogram,457.78--475.56,466.67,Quintal,"43,777.78--44,777.78","44,277.78"
Dhaka,Kishoreganj,Kishoreganj Sadar,Kishoreganj Bazar,Farm-raised Hen,2026,Kilogram,167.95--173.37,170.66,Quintal,"15,222.92--15,679.17","15,451.04"
Dhaka,Kishoreganj,Kishoreganj Sadar,Kishoreganj Bazar,Sonali Chicken,2026,Kilogram,309.1--319.1,314.1,Quintal,"28,524.31--29,378.47","28,951.39"
Dhaka,Kishoreganj,Bajitpur,Bajitpur Bazar,Broiler chicken,2026,Kilogram,172.89--178.98,175.93,Quintal,"15,831.33--16,420.48","16,125.90"
Dhaka,Manikganj,Saturia,Saturia Bazar,Broiler chicken,2026,Kilogram,171.56--181.56,176.56,Quintal,"15,181.82--16,194.81","15,688.31"
Dhaka,Manikganj,Saturia,Saturia Bazar,Sonali Chicken,2026,Kilogram,295.47--310.8,303.13,Quintal,"27,480--29,013.33","28,246.67"
Dhaka,Manikganj,Manikganj Sadar,Manikganj Bazar,Farm-raised Hen,2025,Kilogram,160.43--165.43,162.93,Quintal,"13,778.57--14,278.57","14,028.57"
Dhaka,Manikganj,Manikganj Sadar,Manikganj Bazar,Sonali Chicken,2025,Kilogram,265.11--274.78,269.95,Quintal,"24,295.62--25,025.55","24,660.58"
Dhaka,Manikganj,Manikganj Sadar,Manikganj Bazar,Broiler chicken,2025,Kilogram,157.46--165.67,161.57,Quintal,"13,873.13--14,679.1","14,276.12"
Dhaka,Manikganj,Manikganj Sadar,Manikganj Bazar,Broiler chicken,2026,Kilogram,176.77--185.32,181.04,Quintal,"15,674.05--16,414.56","16,044.30"
