Division,District,Upazila,Market Name,Commodity Name,Year,Retail Unit,Retail Price,Average Price,Whole Sale Unit,Wholesale price,Average Price
Chattagram,Coxsbazar,Coxsbazar Sadar,Cox's Bazar Sadar,Katla-Small (1.50-2.00 kg),2026,Kilogram,300--350,325,Quintal,"27,500--32,000","29,750"
Chattagram,Coxsbazar,Coxsbazar Sadar,Cox's Bazar Sadar,Pangash (big),2026,Kilogram,160.76--180.76,170.76,Quintal,"13,477.71--15,238.85","14,358.28"
Chattagram,Coxsbazar,Coxsbazar Sadar,Cox's Bazar Sadar,Telapia/Nilotica,2026,Kilogram,200--250,225,Quintal,"18,000--23,000","20,500"
Chattagram,Coxsbazar,Coxsbazar Sadar,Cox's Bazar Sadar,Katla (Local),2026,Kilogram,320.95--364.19,342.57,Quintal,"29,675.68--33,945.95","31,810.81"
Chattagram,Coxsbazar,Chakaria,Chakaria Bazar,Ruhi (Imported) small (1.50-2.00 kg),2026,Kilogram,150--175,162.5,Quintal,"14,000--16,500","15,250"
Chattagram,Coxsbazar,Chakaria,Chakaria Bazar,Katla (Local),2026,Kilogram,305.5--334,319.75,Quintal,"28,600--30,550","29,575"
Chattagram,Coxsbazar,Chakaria,Chakaria Bazar,Pangash (big),2026,Kilogram,149.5--168.5,159,Quintal,"12,350--14,250","13,300"
Chattagram,Coxsbazar,Chakaria,Chakaria Bazar,Telapia/Nilotica,2026,Kilogram,190--237.5,213.75,Quintal,"17,100--21,850","19,475"
Chattagram,Coxsbazar,Chakaria,Chakaria Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,280--300,290,Quintal,"24,000--25,000","24,500"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Ruhi (Local) - small (1.50-2.00 kg),2025,Kilogram,310.29--320.29,315.29,Quintal,"29,551.47--30,551.47","30,051.47"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Katla-Small (1.50-2.00 kg),2025,Kilogram,317.21--329.63,323.42,Quintal,"30,242.65--31,485.29","30,863.97"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Pangash (big),2025,Kilogram,155.37--165.37,160.37,Quintal,"14,536.76--15,536.76","15,036.76"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Shrimp-small,2025,Kilogram,805.15--905.15,855.15,Quintal,"77,268.38--87,213.24","82,240.81"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Singhi,2025,Kilogram,390--400,395,Quintal,"37,000--38,000","37,500"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Silver Carp,2025,Kilogram,159.49--169.49,164.49,Quintal,"14,948.53--15,948.53","15,448.53"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Grass carp,2025,Kilogram,233.01--243.82,238.42,Quintal,"22,301.47--23,143.38","22,722.43"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Telapia/Nilotica,2025,Kilogram,198.6--208.6,203.6,Quintal,"18,860.29--19,860.29","19,360.29"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Hilsha (500-900) gm,2025,Kilogram,"989.41--1,136.47","1,062.94",Quintal,"95,294.12--110,000","102,647.06"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,300.82--320.41,310.62,Quintal,"29,041.1--30,041.1","29,541.10"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Katla-Small (1.50-2.00 kg),2026,Kilogram,320--340,330,Quintal,"30,000--32,000","31,000"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Pangash (big),2026,Kilogram,160--170,165,Quintal,"15,000--16,000","15,500"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Shrimp-small,2026,Kilogram,800--900,850,Quintal,"78,500--88,000","83,250"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Silver Carp,2026,Kilogram,160--170,165,Quintal,"15,000--16,000","15,500"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Grass carp,2026,Kilogram,240--250,245,Quintal,"23,000--23,500","23,250"
Chattagram,Khagrachhari,Khagrachhari Sadar,Khagrachari Sadar Pouro Bazar,Telapia/Nilotica,2026,Kilogram,230--240,235,Quintal,"22,000--23,000","22,500"
Chattagram,Khagrachhari,Matiranga,Matiranga Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,300--320,310,Quintal,"29,000--30,000","29,500"
Chattagram,Khagrachhari,Matiranga,Matiranga Bazar,Telapia/Nilotica,2026,Kilogram,190--220,205,Quintal,"18,000--20,000","19,000"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2025,Kilogram,350--380,365,Quintal,"32,000--35,000","33,500"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Katla-Small (1.50-2.00 kg),2025,Kilogram,300--340,320,Quintal,"27,000--31,000","29,000"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Pangash (big),2025,Kilogram,170--180,175,Quintal,"16,000--17,000","16,500"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Hilsha (500-900) gm,2025,Kilogram,"1,494.12--2,094.12","1,794.12",Quintal,"139,411.76--191,176.47","165,294.12"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Shrimp-small,2025,Kilogram,600--650,625,Quintal,"55,000--59,000","57,000"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Silver Carp,2025,Kilogram,200--230,215,Quintal,"17,000--19,000","18,000"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Telapia/Nilotica,2025,Kilogram,216.76--236.76,226.76,Quintal,"19,838.24--21,676.47","20,757.35"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,344.83--377.15,360.99,Quintal,"31,192.05--34,364.24","32,778.15"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Katla-Small (1.50-2.00 kg),2026,Kilogram,310.6--352.72,331.66,Quintal,"27,635.76--31,847.68","29,741.72"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Pangash (big),2026,Kilogram,166.16--193.51,179.83,Quintal,"14,622.52--17,225.17","15,923.84"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Hilsha (500-900) gm,2026,Kilogram,"1,600--2,200","1,900",Quintal,"150,000--200,000","175,000"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Shrimp-small,2026,Kilogram,638.41--688.41,663.41,Quintal,"58,841.06--63,225.17","61,033.11"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Silver Carp,2026,Kilogram,172.32--230,201.16,Quintal,"15,013.25--19,000","17,006.62"
Chattagram,Bandarban,Bandarban Sadar,Bandarban Sadar Bazar,Telapia/Nilotica,2026,Kilogram,180.26--249.93,215.1,Quintal,"15,033.11--22,000","18,516.56"
Chattagram,Bandarban,Lama,Lama Bazar,Ruhi (Imported) medium (2.50-4.50 kg),2026,Kilogram,380--400,390,Quintal,"34,000--35,000","34,500"
Chattagram,Bandarban,Lama,Lama Bazar,Katla-Medium (2.50-4.50 kg),2026,Kilogram,380--400,390,Quintal,"34,000--35,000","34,500"
Chattagram,Bandarban,Lama,Lama Bazar,Pangash (small),2026,Kilogram,150--180,165,Quintal,"13,000--15,000","14,000"
Chattagram,Bandarban,Lama,Lama Bazar,Hilsha (500-900) gm,2026,Kilogram,"600--1,800","1,200",Quintal,"54,000--160,000","107,000"
Chattagram,Bandarban,Lama,Lama Bazar,Shrimp Golda,2026,Kilogram,"1,170.49--1,450.82","1,310.66",Quintal,"92,540.98--98,032.79","95,286.89"
Chattagram,Bandarban,Lama,Lama Bazar,Telapia/Nilotica,2026,Kilogram,180--250,215,Quintal,"16,000--23,000","19,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Ruhi (Local) - medium (2.50-4.50 kg),2025,Kilogram,400--500,450,Quintal,"35,000--45,000","40,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2025,Kilogram,300--350,325,Quintal,"27,000--30,000","28,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Katla-Big (above 5 Kg),2025,Kilogram,450--500,475,Quintal,"40,000--45,000","42,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Katla-Medium (2.50-4.50 kg),2025,Kilogram,350--400,375,Quintal,"30,000--35,000","32,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Katla-Small (1.50-2.00 kg),2025,Kilogram,280--300,290,Quintal,"24,000--27,000","25,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Mregal-big,2025,Kilogram,350--400,375,Quintal,"30,000--35,000","32,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Mregal-small,2025,Kilogram,200--240,220,Quintal,"18,000--20,000","19,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Ahire-big,2025,Kilogram,"1,000--1,200","1,100",Quintal,"90,000--110,000","100,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Ahire-small,2025,Kilogram,550--650,600,Quintal,"50,000--60,000","55,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Boal-big,2025,Kilogram,"1,100--1,300","1,200",Quintal,"100,000--120,000","110,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Boal-small,2025,Kilogram,450--500,475,Quintal,"40,000--45,000","42,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Chitol-(big),2025,Kilogram,900--950,925,Quintal,"80,000--85,000","82,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Pangash (small),2025,Kilogram,300--350,325,Quintal,"25,000--30,000","27,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Pangash (big),2025,Kilogram,180--220,200,Quintal,"14,000--18,000","16,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Hilsha (500-900) gm,2025,Kilogram,"700--1,400","1,050",Quintal,"60,000--130,000","95,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Silver Carp,2025,Kilogram,180--280,230,Quintal,"15,000--25,000","20,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Grass carp,2025,Kilogram,250--280,265,Quintal,"20,000--25,000","22,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Telapia/Nilotica,2025,Kilogram,180--200,190,Quintal,"17,000--18,000","17,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Ruhi (Local) - medium (2.50-4.50 kg),2026,Kilogram,400--500,450,Quintal,"35,000--45,000","40,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,300--350,325,Quintal,"27,000--30,000","28,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Katla-Big (above 5 Kg),2026,Kilogram,450--500,475,Quintal,"40,000--45,000","42,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Katla-Medium (2.50-4.50 kg),2026,Kilogram,350--400,375,Quintal,"30,000--35,000","32,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Katla-Small (1.50-2.00 kg),2026,Kilogram,280--300,290,Quintal,"24,000--27,000","25,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Mregal-big,2026,Kilogram,350--400,375,Quintal,"30,000--35,000","32,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Mregal-small,2026,Kilogram,200--240,220,Quintal,"18,000--20,000","19,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Ahire-big,2026,Kilogram,"1,000--1,200","1,100",Quintal,"90,000--110,000","100,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Ahire-small,2026,Kilogram,550--650,600,Quintal,"50,000--60,000","55,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Boal-big,2026,Kilogram,"1,100--1,300","1,200",Quintal,"100,000--120,000","110,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Boal-small,2026,Kilogram,450--500,475,Quintal,"40,000--45,000","42,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Chitol-(big),2026,Kilogram,900--950,925,Quintal,"80,000--85,000","82,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Pangash (small),2026,Kilogram,300--350,325,Quintal,"25,000--30,000","27,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Pangash (big),2026,Kilogram,180--220,200,Quintal,"14,000--18,000","16,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Hilsha (500-900) gm,2026,Kilogram,"700--1,400","1,050",Quintal,"60,000--130,000","95,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Silver Carp,2026,Kilogram,180--280,230,Quintal,"15,000--25,000","20,000"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Grass carp,2026,Kilogram,250--280,265,Quintal,"20,000--25,000","22,500"
Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar Bazar,Telapia/Nilotica,2026,Kilogram,180--200,190,Quintal,"17,000--18,000","17,500"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Ruhi (Local) - medium (2.50-4.50 kg),2025,Kilogram,399.78--498.99,449.38,Quintal,"34,978.26--44,898.55","39,938.41"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Katla-Medium (2.50-4.50 kg),2025,Kilogram,385.87--471.67,428.77,Quintal,"33,608.7--42,188.41","37,898.55"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Mregal-small,2025,Kilogram,178.62--209.57,194.09,Quintal,"15,086.96--17,789.86","16,438.41"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Pangash (small),2025,Kilogram,180--214.35,197.17,Quintal,"15,000--17,768.12","16,384.06"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Hilsha (500-900) gm,2025,Kilogram,"1,128.1--2,421.49","1,774.79",Quintal,"106,446.28--232,396.69","169,421.49"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Silver Carp,2025,Kilogram,158.26--212.61,185.43,Quintal,"12,942.03--17,818.84","15,380.43"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Grass carp,2025,Kilogram,186.45--248.99,217.72,Quintal,"15,731.88--20,659.42","18,195.65"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Telapia/Nilotica,2025,Kilogram,176.3--221.96,199.13,Quintal,"13,855.07--18,369.57","16,112.32"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Ruhi (Local) - medium (2.50-4.50 kg),2026,Kilogram,400.51--500,450.25,Quintal,"35,050.96--45,000","40,025.48"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Katla-Medium (2.50-4.50 kg),2026,Kilogram,380.51--470.25,425.38,Quintal,"32,076.43--42,025.48","37,050.96"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Mregal-small,2026,Kilogram,180--220,200,Quintal,"15,000--18,000","16,500"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Pangash (small),2026,Kilogram,180--200,190,Quintal,"15,000--17,114.65","16,057.32"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Hilsha (500-900) gm,2026,Kilogram,"1,131.21--2,372.61","1,751.91",Quintal,"103,343.95--225,445.86","164,394.90"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Silver Carp,2026,Kilogram,152.29--202.29,177.29,Quintal,"12,229.3--16,229.3","14,229.30"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Grass carp,2026,Kilogram,180--250,215,Quintal,"15,000--20,000","17,500"
Rajshahi,Pabna,Pabna Sadar,"Sadar Bazar, Pabna",Telapia/Nilotica,2026,Kilogram,150.25--219.49,184.87,Quintal,"12,025.48--17,974.52","15,000"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Ruhi (Imported) medium (2.50-4.50 kg),2025,Kilogram,380--420,400,Quintal,"35,000--37,000","36,000"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Ruhi (Imported) small (1.50-2.00 kg),2025,Kilogram,300--340,320,Quintal,"26,000--28,000","27,000"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Katla-Big (above 5 Kg),2025,Kilogram,380--500,440,Quintal,"38,000--40,000","39,000"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Katla-Medium (2.50-4.50 kg),2025,Kilogram,340--400,370,Quintal,"30,000--36,000","33,000"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Katla-Small (1.50-2.00 kg),2025,Kilogram,280--300,290,Quintal,"25,000--27,000","26,000"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Mregal-small,2025,Kilogram,200--220,210,Quintal,"18,000--25,000","21,500"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Pangash (big),2025,Kilogram,180--210,195,Quintal,"15,000--16,000","15,500"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Silver Carp,2025,Kilogram,200--230,215,Quintal,"14,500--18,500","16,500"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Telapia/Nilotica,2025,Kilogram,180--220,200,Quintal,"16,000--17,000","16,500"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Ruhi (Imported) medium (2.50-4.50 kg),2026,Kilogram,380--420,400,Quintal,"35,000--37,000","36,000"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Ruhi (Imported) small (1.50-2.00 kg),2026,Kilogram,300--340,320,Quintal,"26,000--28,000","27,000"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Katla-Big (above 5 Kg),2026,Kilogram,380--500,440,Quintal,"38,000--40,000","39,000"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Katla-Medium (2.50-4.50 kg),2026,Kilogram,340--400,370,Quintal,"30,000--36,000","33,000"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Katla-Small (1.50-2.00 kg),2026,Kilogram,280--301.89,290.94,Quintal,"25,000--27,000","26,000"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Mregal-small,2026,Kilogram,203.77--236.98,220.38,Quintal,"18,377.36--25,283.02","21,830.19"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Pangash (big),2026,Kilogram,180--215.66,197.83,Quintal,"15,000--16,377.36","15,688.68"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Silver Carp,2026,Kilogram,200--236.6,218.3,Quintal,"14,500--18,783.02","16,641.51"
Rajshahi,Bogura,Bogra Sadar,Bogra Sadar Bazar,Telapia/Nilotica,2026,Kilogram,183.77--223.77,203.77,Quintal,"16,188.68--17,377.36","16,783.02"
Rajshahi,Bogura,Sherpur,Sherpur Sadar Bazar (Baroduari Bazar),Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,300--320,310,Quintal,"26,000--28,000","27,000"
Rajshahi,Bogura,Sherpur,Sherpur Sadar Bazar (Baroduari Bazar),Katla-Small (1.50-2.00 kg),2026,Kilogram,280--300,290,Quintal,"25,000--27,000","26,000"
Rajshahi,Bogura,Sherpur,Sherpur Sadar Bazar (Baroduari Bazar),Mregal-small,2026,Kilogram,200--220,210,Quintal,"16,000--18,000","17,000"
Rajshahi,Bogura,Sherpur,Sherpur Sadar Bazar (Baroduari Bazar),Pangash (big),2026,Kilogram,160--210,185,Quintal,"15,000--16,000","15,500"
Rajshahi,Rajshahi,Puthia,Baneshor Bazar,Katla-Small (1.50-2.00 kg),2026,Kilogram,230--240,235,Quintal,"22,000--23,000","22,500"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Ruhi (Local) big (above 5 kg),2026,Kilogram,0--0,0,Quintal,0--0,0
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Ruhi (Local) - medium (2.50-4.50 kg),2026,Kilogram,347.41--446.67,397.04,Quintal,"31,762.96--41,688.89","36,725.93"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,276.37--297.78,287.07,Quintal,"25,651.85--26,851.85","26,251.85"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Katla-Big (above 5 Kg),2026,Kilogram,0--0,0,Quintal,0--0,0
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Katla-Medium (2.50-4.50 kg),2026,Kilogram,297.78--347.41,322.59,Quintal,"27,792.59--31,762.96","29,777.78"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Katla-Small (1.50-2.00 kg),2026,Kilogram,198.52--248.15,223.33,Quintal,"17,866.67--21,837.04","19,851.85"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Mregal-big,2026,Kilogram,0--0,0,Quintal,0--0,0
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Mregal-small,2026,Kilogram,178.67--198.52,188.59,Quintal,"15,881.48--168.74","8,025.11"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Pangash (small),2026,Kilogram,218.37--248.15,233.26,Quintal,"19,851.85--21,837.04","20,844.44"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Pangash (big),2026,Kilogram,178.67--198.52,188.59,Quintal,"15,881.48--16,874.07","16,377.78"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Hilsha (500-900) gm,2026,Kilogram,0--0,0,Quintal,0--0,0
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Kai,2026,Kilogram,178.67--198.52,188.59,Quintal,"15,881.48--17,866.67","16,874.07"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Silver Carp,2026,Kilogram,178.67--198.52,188.59,Quintal,"15,881.48--17,866.67","16,874.07"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Telapia/Nilotica,2026,Kilogram,168.74--198.52,183.63,Quintal,"14,888.89--17,866.67","16,377.78"
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Singhi,2026,Kilogram,0--0,0,Quintal,0--0,0
Rajshahi,Rajshahi,Godagari,Godagari Sadar Bazar,Grass carp,2026,Kilogram,0--0,0,Quintal,0--0,0
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Ruhi (Local) - medium (2.50-4.50 kg),2025,Kilogram,350--435.26,392.63,Quintal,"33,000--40,736.84","36,868.42"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2025,Kilogram,295.79--335.79,315.79,Quintal,"27,578.95--31,578.95","29,578.95"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Katla-Medium (2.50-4.50 kg),2025,Kilogram,300--343.68,321.84,Quintal,"28,000--31,578.95","29,789.47"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Katla-Small (1.50-2.00 kg),2025,Kilogram,200--243.68,221.84,Quintal,"18,000--21,578.95","19,789.47"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Mregal-big,2025,Kilogram,212.63--270.53,241.58,Quintal,"19,263.16--23,789.47","21,526.32"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Mregal-small,2025,Kilogram,160--192.63,176.32,Quintal,"14,000--16,947.37","15,473.68"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Pangash (small),2025,Kilogram,212.63--238.95,225.79,Quintal,"19,263.16--21,894.74","20,578.95"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Pangash (big),2025,Kilogram,166.32--192.63,179.47,Quintal,"14,631.58--17,263.16","15,947.37"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Hilsha (500-900) gm,2025,Kilogram,"1,204.51--7,550.38","4,591.73",Quintal,"93,055.64--163,915.79","148,504.51"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Silver Carp,2025,Kilogram,160--200,180,Quintal,"14,000--18,000","16,000"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Telapia/Nilotica,2025,Kilogram,150--200,175,Quintal,"13,000--18,000","15,500"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Ruhi (Local) - medium (2.50-4.50 kg),2026,Kilogram,350--450,400,Quintal,"33,000--42,000","37,500"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,284.55--324.55,304.55,Quintal,"26,454.55--30,454.55","28,454.55"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Katla-Medium (2.50-4.50 kg),2026,Kilogram,300--350,325,Quintal,"28,000--32,000","30,000"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Katla-Small (1.50-2.00 kg),2026,Kilogram,200--234.55,217.27,Quintal,"18,000--20,454.55","19,227.27"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Mregal-big,2026,Kilogram,220--300,260,Quintal,"20,000--26,000","23,000"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Mregal-small,2026,Kilogram,160--200,180,Quintal,"14,000--17,500","15,750"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Pangash (small),2026,Kilogram,220--250,235,Quintal,"20,000--23,000","21,500"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Pangash (big),2026,Kilogram,170--200,185,Quintal,"15,000--18,000","16,500"
